accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3019865			1999133	6993.0	2012-03-11T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2012.csv	-77.018353403
False	906275.0	25.0	75.0	NY AVE W/B AT 4TH ST NW	664798			954957	5435.0	2010-04-04T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398596.559997	38.9048865706	137447.010013	Moving_Violations_in_April_2010.csv	-77.0161825226
False		25.0	75.0	SUITLAND PKWY W/B AT STANTON RD SE	3030858			820068	3557.0	2010-01-14T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401449.3426	38.8533051238	131721.086	Moving_Violations_in_January_2010.csv	-76.9833049061
False	906971.0	25.0	50.0	COLORADO AVE N/B @ MONTAGUE ST NW	2974406	50.0		3282883	6280.0	2014-09-24T00:00:00.000Z	Photo	0.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	397337.159995	38.9592470738	143481.820003	Moving_Violations_in_September_2014.csv	-77.0307255444
False	900888.0	25.0	150.0	MT OLIVET SE/B @ W VIRGINIA AVE NE	2404813	150.0		3310630	150.0	2014-10-24T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401233.899999	38.910482091	138068.130014	Moving_Violations_in_October_2014.csv	-76.9857755536
False	808108.0	25.0	150.0	NORTH CAPITOL S/B @ GALLATIN NW	97775	150.0		1668116	6947.0	2011-09-04T00:00:00.000Z	Photo	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399219.27	38.9524149317	142722.98	Moving_Violations_in_September_2011.csv	-77.0090093127
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3995068			3375681	6993.0	2014-12-20T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2014.csv	-77.018353403
	271896.0			3200 M ST NW BLOCK NORTH SIDE	2818134			8953855	7676.0	2014-07-12T00:00:00.000Z			P280	EXPIRATION TIME ON METER RECEIPT LAPSED	394533.0	38.9050237395	137464.0	Moving_Violations_in_July_2014.csv	-77.0630313707
False	288753.0	25.0	100.0	600 BLK NEW YORK AVENUE NE W/B	902821			854168	14658.0	2010-02-13T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_February_2010.csv	-76.995608706
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	791832			2168773	14658.0	2012-05-13T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_May_2012.csv	-76.995608706
False	808082.0	1.0	500.0	S/B 300 6 ST NW	1025422			1471698	6924.0	2010-11-27T00:00:00.000Z	Moving	0.0	T711	OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH	398272.54	38.8940120909	136239.92	Moving_Violations_in_November_2010.csv	-77.0199151079
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2196747	100.0		3392572	6993.0	2015-01-01T00:00:00.000Z	Photo	220.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_January_2015.csv	-77.018353403
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1278544			3932391	6993.0	2015-08-30T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_August_2015.csv	-77.018353403
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1360779	50.0		443910	14746.0	2009-07-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_July_2009.csv	-76.994976553
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2310405	50.0		459084	14746.0	2009-07-31T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_July_2009.csv	-76.994976553
False	74591.0	25.0	100.0	1100 BLK BLADENSBURG RD NE NE/B	3270454	100.0		3413674	1489.0	2015-01-16T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401644.78	38.9041776464	137368.36	Moving_Violations_in_January_2015.csv	-76.9810398283
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	179795			3970878	4361.0	2015-09-13T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_September_2015.csv	-77.0499797097
False		25.0	125.0	SOUTHWEST FWY SW @ EXIT 4 W/B	135997			2339040	5024.0	2012-07-14T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398165.1201	38.8825499724	134967.56	Moving_Violations_in_July_2012.csv	-77.0211499631
False	804735.0	25.0	125.0	5400 BLK 16TH STREET NW S/B	1250588	125.0		1457650	4083.0	2010-11-19T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_November_2010.csv	-77.0364088759
False		25.0	200.0	DC295 NE AT BENNING RD EXIT N/B	1481215	200.0		2074601	5134.0	2012-04-08T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_April_2012.csv	-76.9503465327
False	905340.0	5.0	100.0	MARYLAND AVE NE @ H ST NE	672584			3139696	227.0	2014-06-27T00:00:00.000Z	Moving	100.0	T112	DISOBEY TRAFFIC CONTROL DEVICE	401436.265631	38.9001385406	136919.946236	Moving_Violations_in_June_2014.csv	-76.9834447008
False	905603.0	25.0	150.0	12TH ST N/B AT CONSTITUTION AVE NW	2893586			2712974	7383.0	2012-10-15T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397558.981244	38.892093179	136027.093532	Moving_Violations_in_October_2011.csv	-77.0281397054
False	802681.0	25.0	125.0	100 BLK FLORIDA AVE NW E/B	181131	125.0		1859266	2059.0	2012-01-23T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398895.59	38.9123664469	138277.29	Moving_Violations_in_January_2012.csv	-77.0127363459
False	800638.0	25.0	150.0	1900 BLK BRANCH AVE SE N/B	3638209	150.0		2007248	675.0	2012-03-15T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_March_2012.csv	-76.9599270048
False		25.0	100.0	SUITLAND PKWY W/B @ STANTON RD SE	3605131			3548270	3557.0	2015-04-06T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401449.3426	38.8533051238	131721.086	Moving_Violations_in_April_2015.csv	-76.9833049061
False	303781.0	5.0	25.0	1300 FLORIDA AVE NE	961077			359610	6565.0	2009-06-19T00:00:00.000Z	Moving	25.0	T637	NO REAR LIGHTS	401028.39	38.9021397224	137142.03	Moving_Violations_in_June_2009.csv	-76.9881464474
False		25.0	100.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	954164	100.0		2823785	3557.0	2012-11-25T00:00:00.000Z	Photo	130.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_November_2012.csv	-76.9952387104
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	1305833			696619	14658.0	2009-11-09T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_November_2009.csv	-76.995608706
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	869799	50.0		751789	14658.0	2009-12-05T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_December_2009.csv	-76.995608706
False	800638.0	25.0		1900 BLK BRANCH AVE SE N/B	3700473			1667558	675.0	2011-09-03T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_September_2011.csv	-76.9599270048
False	813313.0	3.0	75.0	1400 COLUMBIA RD W/B NW	65341	75.0		3915190	11450.0	2015-08-25T00:00:00.000Z	Moving	0.0	T190	OBJECT HANGING IN VEHICLE SO AS TO OBSTRUCT VISION	397044.97	38.9274333735	139950.32	Moving_Violations_in_August_2015.csv	-77.0340815546
False	146162.0	25.0	125.0	100 BLK MICHIGAN AVENUE NE E/B	1701519			2707804	2623.0	2012-10-13T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_October_2012.csv	-77.0061921948
False		25.0	125.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	612142			1987017	14746.0	2012-03-07T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_March_2012.csv	-76.994976553
False	289024.0	25.0	50.0	800 BLK RIDGE RD SE NW/B	1262104	50.0		666223	1280.0	2009-10-26T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404923.72	38.8777391542	134434.84	Moving_Violations_in_October_2009.csv	-76.943258381
False	813891.0	25.0	300.0	600 BLK KENILWORTH AVE NE S/B	2782913			4121525	11963.0	2015-12-23T00:00:00.000Z	Photo	0.0	T122	SPEED 26-30 MPH OVER THE SPEED LIMIT	404478.832866	38.8989477699	136788.897372	Moving_Violations_in_December_2015.csv	-76.9483701829
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	247315	100.0		3525712	14688.0	2015-03-29T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_March_2015.csv	-77.0172487613
False	295829.0	52.0	150.0	600 17TH STREET NW	3604724	150.0		3781315	12645.0	2015-07-07T00:00:00.000Z	Moving	300.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	396551.48	38.8975635265	136634.72	Moving_Violations_in_July_2015.csv	-77.0397561384
False	804154.0	25.0	125.0	1900 BLOCK FOXHALL RD NW N/B	2717989			1798575	3583.0	2012-01-08T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392333.375	38.9157158324	138652.7349	Moving_Violations_in_January_2012.csv	-77.0884041236
False	803455.0	25.0	100.0	UNIT BLK IRVING ST NW E/B	2749413			4154621	2931.0	2015-10-08T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399171.83	38.9312316233	140371.45	Moving_Violations_in_October_2015.csv	-77.0095537727
False	903793.0	25.0	150.0	CONNECTICUT AVE N/B @ CALVERT ST NW	1677312			4020060	4982.0	2015-09-30T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	395532.999994	38.9235372864	139518.530015	Moving_Violations_in_September_2015.csv	-77.0515157328
False		25.0	50.0	3RD ST TUNNEL NW S/B AT 3RD ST EXIT	2314322			74742	5435.0	2009-02-06T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398763.9982	38.8987694772	136767.9356	Moving_Violations_in_February_2009.csv	-77.0142509077
False	811121.0	25.0	100.0	3000 BLK N CAPITOL ST NW S/B	2852876			3988361	9529.0	2015-09-20T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399473.49	38.9344875478	140732.86	Moving_Violations_in_September_2015.csv	-77.0060749316
False	288753.0	25.0	150.0	600 BLK NEW YORK AVENUE NE W/B	780256			783248	14658.0	2009-12-27T00:00:00.000Z	Photo	150.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_December_2009.csv	-76.995608706
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3154757			4206298	6993.0	2015-12-05T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2015.csv	-77.018353403
False	800001.0	25.0	150.0	1900 BLK SOUTHERN AVE SE NE/B	954633	150.0		4004929	2.0	2015-09-25T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	402044.42	38.8406090119	130311.86	Moving_Violations_in_September_2015.csv	-76.9764534128
False	813891.0	25.0	100.0	600 BLK KENILWORTH AVE NE S/B	2107631			4051325	11963.0	2015-10-11T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404478.832866	38.8989477699	136788.897372	Moving_Violations_in_October_2015.csv	-76.9483701829
False	30648.0	25.0	125.0	3800 BLK EASTERN AVENUE NE (SE/B)	1997304	125.0		1543029	10106.0	2011-02-06T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402987.14	38.9365898508	140966.78	Moving_Violations_in_February_2011.csv	-76.9655482794
False		25.0	125.0	DC295 NE AT BENNING RD EXIT N/B	3067639			2203095	5134.0	2012-05-26T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_May_2012.csv	-76.9503465327
False	805065.0	25.0	150.0	2200 BLK K ST NW W/B	2103671	150.0		2901259	4361.0	2012-12-28T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2012.csv	-77.0499797097
False		25.0	125.0	DC295 NE AT BENNING RD EXIT N/B	2665075	125.0		2744980	5134.0	2012-10-27T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_October_2011.csv	-76.9503465327
False	300368.0	25.0	125.0	2800 BLK NEW YORK AVE. NE E/B	592803			1279329		2010-08-21T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402915.72	38.9176546129	138864.78	Moving_Violations_in_August_2010.csv	-76.9663809737
False	810124.0	25.0	125.0	2300 BLK OF PORTER ST NW E/B	2877331	125.0		2587260	8663.0	2012-09-08T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395519.77	38.9338937142	140668.19	Moving_Violations_in_September_2012.csv	-77.0516758063
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE S/B	687881			3767340	5134.0	2015-07-04T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405635.9275	38.911335447	138164.7691	Moving_Violations_in_July_2015.csv	-76.9350198805
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	3578130			718578	14658.0	2009-11-20T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_November_2009.csv	-76.995608706
	239959.0			2100 14TH ST NW BLOCK SOUTH SIDE	3345046			8893202	11676.0	2014-07-11T00:00:00.000Z			P170	FAILURE TO DISPLAY CURRENT TAGS	397203.0	38.9182695446	138933.0	Moving_Violations_in_July_2014.csv	-77.0322549075
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	3821090			4141919	4361.0	2015-11-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_November_2015.csv	-77.0499797097
False	812484.0	25.0	125.0	600 BLK MISSOURI AVE NW NW/B	36066	125.0		1711221	10729.0	2011-11-06T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398103.155	38.9589778688	143451.715	Moving_Violations_in_November_2011.csv	-77.0218875811
False	900979.0	25.0	50.0	LONGFELLOW ST W/B @ MISSOURI AVE NW	3546157			4268610	230.0	2015-12-12T00:00:00.000Z	Photo	0.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	398450.821565	38.9576677475	143306.203746	Moving_Violations_in_December_2015.csv	-77.0178759679
False		25.0	50.0	SE/SW FRWY @ 9TH STREET ENTRANCE SE	2126531			4965	14746.0	2009-01-02T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2009.csv	-76.994976553
False	301049.0	25.0	150.0	3400 BLK BENNING ROAD NE W/B	1445006			1616375	6467.0	2011-06-18T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_June_2011.csv	-76.9521393524
False	286707.0	25.0	150.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	2765746			3616001	9851.0	2015-05-04T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_May_2015.csv	-76.9584917822
False	28345.0	25.0	100.0	400 BLK RIGGS ROAD NE N/B	2292029			3132148	10505.0	2014-06-22T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399886.81	38.9590171596	143455.85	Moving_Violations_in_June_2014.csv	-77.001308244
False	800638.0	25.0	100.0	1900 BLK BRANCH AVE SE N/B	1905868			4027346	675.0	2015-10-03T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_October_2015.csv	-76.9599270048
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	3413639			3855590	4361.0	2015-08-03T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2015.csv	-77.0499797097
False	806823.0	25.0	150.0	M ST W/B @ WHITEHURST FRWY NW	3701734			2994748	5856.0	2014-03-26T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393908.51	38.9050308928	137465.2499	Moving_Violations_in_March_2014.csv	-77.0702311293
False		25.0	125.0	SOUTHWEST FWY SW @ EXIT 4 W/B	48867			2528527	5024.0	2012-08-27T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398165.1201	38.8825499724	134967.56	Moving_Violations_in_August_2012.csv	-77.0211499631
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	3142961	125.0		1834372	14688.0	2012-01-17T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_January_2012.csv	-77.0172487613
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	1934547	100.0		2902846	9851.0	2012-12-29T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_December_2012.csv	-76.9584917822
False	901839.0	25.0	150.0	CONSTITUTION AVE W/B @ 15TH ST NW	757476			1136491	759.0	2010-06-25T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397080.484795	38.8920973029	136027.713276	Moving_Violations_in_June_2010.csv	-77.0336552967
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	1014155			947928	14658.0	2010-04-01T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_April_2010.csv	-76.995608706
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE S/B	1669808			3537816	5134.0	2015-04-03T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405635.9275	38.911335447	138164.7691	Moving_Violations_in_April_2015.csv	-76.9350198805
False	288753.0	25.0	150.0	600 BLK NEW YORK AVENUE NE W/B	378654			1127507	14658.0	2010-06-20T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_June_2010.csv	-76.995608706
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	1054767			1663281	14658.0	2011-08-30T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_August_2011.csv	-76.995608706
False	906275.0	25.0	75.0	NY AVE W/B AT 4TH ST NW	321115	75.0		123945	5435.0	2009-02-27T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398596.559997	38.9048865706	137447.010013	Moving_Violations_in_February_2009.csv	-77.0161825226
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	47703	100.0		3663282	3664.0	2015-05-25T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_May_2015.csv	-76.9133883573
False	806707.0	25.0	100.0	3900 BLK SOUTH DAKOTA AVE NE SE/B	2420899			3227341	5751.0	2014-08-18T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401900.38	38.9375464916	141072.64	Moving_Violations_in_August_2014.csv	-76.9780827969
False	269667.0	25.0	150.0	5100 BLK LOUGHBORO RD NW E/B	3709433			560394	5284.0	2009-09-10T00:00:00.000Z	Photo	150.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	390980.31	38.9355439304	140855.25	Moving_Violations_in_September_2009.csv	-77.1040348914
False	906275.0	25.0	75.0	NY AVE W/B AT 4TH ST NW	880230			151675	5435.0	2009-03-12T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398596.559997	38.9048865706	137447.010013	Moving_Violations_in_March_2009.csv	-77.0161825226
False	807253.0	25.0	100.0	3100 BLK 4TH ST NE N/B	3746795			3481892	6219.0	2015-03-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399950.74	38.9285930279	140078.5	Moving_Violations_in_March_2015.csv	-77.0005703919
False		25.0	100.0	DC295 NE .1MILE S/O EASTERN AVE N/B	1204883			4003771	5134.0	2015-09-24T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	405636.9114	38.911336119	138164.8444	Moving_Violations_in_September_2015.csv	-76.9350085355
False	900888.0	25.0	150.0	MT OLIVET SE/B @ W VIRGINIA AVE NE	522012			3378964	150.0	2014-12-22T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	401233.899999	38.910482091	138068.130014	Moving_Violations_in_December_2014.csv	-76.9857755536
False	902701.0	3.0	100.0	3RD & RHODE ISLAND AVE NW	2252243	100.0		1649427	81.0	2011-08-08T00:00:00.000Z	Moving	0.0	T206	FAIL TO CLEAR INTERSECTION	398634.826141	38.9144853614	138512.54771	Moving_Violations_in_August_2011.csv	-77.0157434716
False	903777.0	25.0	150.0	S DAKOTA E/B @ BLADENSBURG RD NE	2814551	150.0		2143044	4229.0	2012-05-05T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	403020.923969	38.9251762117	139699.780351	Moving_Violations_in_May_2012.csv	-76.9651641877
False	902787.0	25.0	75.0	PENNSYLVANIA AVE SE/B @ 27TH ST SE	3759888			445608	888.0	2009-07-25T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402692.790016	38.8727884305	133884.199994	Moving_Violations_in_July_2009.csv	-76.9689711097
False		25.0	125.0	DC295 .4 MI S/O BURROUGHS AV NE S/B	3614185			2677380	5134.0	2012-10-03T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404601.2512	38.8998525447	136889.4048	Moving_Violations_in_October_2011.csv	-76.9469582683
False	806803.0	25.0	125.0	3300 BLK MINNESOTA AVE SE (NE/B)	2828486			1552064	5837.0	2011-02-25T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403611.95	38.8824134884	134953.02	Moving_Violations_in_February_2011.csv	-76.9583732795
False	808913.0	25.0	100.0	1400 BLK SOUTHERN AVE SE SW/B	2102625			4084325	7633.0	2015-10-21T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401637.7	38.8369527009	129905.89	Moving_Violations_in_October_2015.csv	-76.9811392259
False	904857.0	25.0	150.0	NEW YORK AVE W/B @ FLORIDA AVE NE	781066	150.0		2932506	5265.0	2014-01-26T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399601.653054	38.9089048795	137892.960573	Moving_Violations_in_January_2014.csv	-77.0045950788
	232970.0			FRONT OF 718 LAMONT ST NW SOUTH SID	6771994			1284080	7738.0	2014-07-31T00:00:00.000Z			P012	DISOBEYING OFFICIAL SIGN	397877.0	38.9307839874	140322.0	Moving_Violations_in_July_2014.csv	-77.0244872104
False	903234.0	25.0	75.0	INDEPENDENCE E/B AT 3RD ST SW	2216251			958773	2357.0	2010-04-06T00:00:00.000Z	Photo	75.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	398683.171485	38.8875740659	135525.169979	Moving_Violations_in_April_2010.csv	-77.0151802951
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	2907844			173177	6364.0	2009-03-21T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_March_2009.csv	-77.0140367592
False	806241.0	5.0	50.0	4 V ST NE	4095914			1153999	5363.0	2010-07-02T00:00:00.000Z	Moving	50.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	399312.48	38.9181150908	138915.39	Moving_Violations_in_July_2010.csv	-77.0079301626
False	809933.0	25.0	150.0	S CAPITOL RAMP S/B BEFORE I ST SW	1762321			3027686	8491.0	2014-04-19T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399203.562	38.87981334	134663.6004	Moving_Violations_in_April_2014.csv	-77.0091811775
