accidentindicator	address_id	agencyid	fineamt	location	objectid	penalty1	penalty2	row_	streetsegid	ticketissuedate	tickettype	totalpaid	violationcode	violationdesc	xcoord	y	ycoord	filename	﻿x
False		25.0	150.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2333459			2365909	6993.0	2012-07-23T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_July_2012.csv	-77.018353403
False	287175.0	25.0	125.0	2700 BLK NEW YORK AVE NE (W/B)	2954779			2738020		2012-10-24T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_October_2011.csv	-76.9706017784
False	903777.0	25.0	150.0	S DAKOTA E/B @ BLADENSBURG RD NE	1212038	150.0		1891389	4229.0	2012-02-02T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	403020.923969	38.9251762117	139699.780351	Moving_Violations_in_February_2012.csv	-76.9651641877
False		25.0	125.0	DC295 NE UNDER BENNING RD N/B	3729218	125.0		1881997	5134.0	2012-01-30T00:00:00.000Z	Photo	250.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404147.9324	38.8956810873	136426.0894	Moving_Violations_in_January_2012.csv	-76.9521870018
False		25.0	125.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2769362			1796395	14688.0	2012-01-08T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_January_2012.csv	-77.0172487613
False	805065.0	25.0	150.0	2200 BLOCK K ST NW E/B	296137			3024693	4361.0	2014-04-17T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_April_2014.csv	-77.0499797097
False	256413.0	25.0	100.0	7700 BLK 16TH ST NW N/B	126399	100.0		3370154	13203.0	2014-12-15T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396815.48	38.9834042588	146163.69	Moving_Violations_in_December_2014.csv	-77.0367570316
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	1464655	50.0		766933	6364.0	2009-12-13T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_December_2009.csv	-77.0140367592
False	805065.0	25.0	100.0	2200 BLOCK K ST NW EB	2728825			3444442	4361.0	2015-02-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_February_2015.csv	-77.0499797097
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	821688	100.0		3628358	3664.0	2015-05-10T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_May_2015.csv	-76.9133883573
False	146162.0	25.0	100.0	100 BLK MICHIGAN AVENUE NE E/B	2915993	100.0		2870876	2623.0	2012-12-14T00:00:00.000Z	Photo	200.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399463.27	38.9274435844	139950.92	Moving_Violations_in_December_2012.csv	-77.0061921948
False	903573.0	25.0	150.0	14TH ST S/B @ U ST NW	2073966			3292226	2331.0	2014-10-03T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	397229.130011	38.9170055784	138792.679998	Moving_Violations_in_October_2014.csv	-77.031953032
False		25.0	100.0	DC295 NE AT BENNING RD EXIT N/B	2521105	100.0		2878740	5134.0	2012-12-18T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404307.5	38.8971950819	136594.24	Moving_Violations_in_December_2012.csv	-76.9503465327
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	629467			3755073	4361.0	2015-06-30T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_June_2015.csv	-77.0499797097
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	2384711	100.0		3938307	3664.0	2015-09-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_September_2015.csv	-76.9133883573
False	801471.0	25.0	125.0	2400 BLK SHERMAN AV NW SB	649010			1205352	1087.0	2010-07-24T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397802.41	38.9222995016	139380.17	Moving_Violations_in_July_2010.csv	-77.0253444537
False		25.0	100.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	1142072			206821	14746.0	2009-04-07T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_April_2009.csv	-76.994976553
False		25.0	200.0	DC295 SW .7 MILES S/O EXIT 1 S/B	644915			2329697	6993.0	2012-07-09T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_July_2012.csv	-77.018353403
False	806454.0	7.0	50.0	2700 BLK STANTON RD SE	31997	50.0		370915	5545.0	2009-06-24T00:00:00.000Z	Moving	100.0	T128	PASSING STOP SIGN WITHOUT COMING TO A FULL STOP	401076.38	38.857932154	132234.66	Moving_Violations_in_June_2009.csv	-76.9876008756
False	803455.0	25.0	100.0	UNIT BLK IRVING ST NW E/B	1644883			3665398	2931.0	2015-05-25T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399171.83	38.9312316233	140371.45	Moving_Violations_in_May_2015.csv	-77.0095537727
False	31943.0	25.0	125.0	3700 BLK SOUTHERN AVENUE SE (SW/B)	793470	125.0		1419242	1435.0	2010-10-30T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404133.54	38.8596648796	132428.01	Moving_Violations_in_October_2010.csv	-76.952376952
False		25.0	50.0	SE/SW FRWY @ 8TH ST EXIT SE (W/B)	387039	50.0		993454	14746.0	2010-04-20T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400363.075	38.8789765637	134570.6801	Moving_Violations_in_April_2010.csv	-76.995817916
False	805065.0	25.0	100.0	2200 BLOCK K ST NW EB	1273365			3497283	4361.0	2015-03-14T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_March_2015.csv	-77.0499797097
False	56163.0	25.0	125.0	1800 BLK RHODE ISLAND AVE NE SW/B	2406211	125.0		1754549	10486.0	2011-12-28T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401822.51	38.9280130766	140014.33	Moving_Violations_in_December_2011.csv	-76.9789837801
False	288753.0	25.0	125.0	600 BLK NEW YORK AVENUE NE W/B	2278349	125.0		1415460	14658.0	2010-10-28T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_October_2010.csv	-76.995608706
False	813891.0	25.0	150.0	600 BLK KENILWORTH AVE NE S/B	3485634			4330764	11963.0	2015-12-18T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404478.832866	38.8989477699	136788.897372	Moving_Violations_in_December_2015.csv	-76.9483701829
False		25.0	50.0	SUITLAND PK .3 MILES PRIOR TO FIRTH	4081236			368448	3557.0	2009-06-23T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400413.4347	38.8612877655	132607.0948	Moving_Violations_in_June_2009.csv	-76.9952387104
False	810860.0	25.0	125.0	CANAL RD NW .3 M S/O AZ AVE S/B	3268439			1785851	9309.0	2012-01-06T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	391088.6001	38.9216385052	139311.5049	Moving_Violations_in_January_2012.csv	-77.102765836
False	303037.0	25.0	100.0	100 BLK IRVING ST NW W/B	1027307			3474996	6350.0	2015-02-26T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398820.99	38.9286457472	140084.44	Moving_Violations_in_February_2015.csv	-77.013599603
False		25.0	125.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2338769			2041694	6993.0	2012-03-27T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_March_2012.csv	-77.018353403
False		25.0	100.0	SUITLAND PK E/B @ FIRTH STERLING SE	264079			3248947	3557.0	2014-08-30T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400196.2067	38.8623764127	132727.9342	Moving_Violations_in_August_2014.csv	-76.9977415645
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2949579			3747705	14688.0	2015-06-27T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_June_2015.csv	-77.0172487613
False		25.0	100.0	SUITLAND PK W/B @ STANTON RD SE	400588			3781593	3557.0	2015-07-07T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401449.3426	38.8533051238	131721.086	Moving_Violations_in_July_2015.csv	-76.9833049061
	803281.0			600 BLOCK PENNSYLVANIA AVE SE NORTH	5928933			1382786	2776.0	2014-07-22T00:00:00.000Z			P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	400088.0	38.885825891	135331.0	Moving_Violations_in_July_2014.csv	-76.998988003
False	288753.0	25.0	300.0	600 BLK NEW YORK AVENUE NE W/B	2511842			3099797	14658.0	2014-06-01T00:00:00.000Z	Photo	300.0	T122	SPEED 26-30 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_June_2014.csv	-76.995608706
False	804735.0	25.0	50.0	5400 BLK 16TH STREET NW S/B	2806674			870512	4083.0	2010-02-25T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_February_2010.csv	-77.0364088759
False		25.0	200.0	3RD ST TUNNEL NW N/B BY MA AVE (WZ)	1884855			4091535	6364.0	2015-10-24T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398783.54	38.8990462837	136798.6603	Moving_Violations_in_October_2015.csv	-77.0140256843
False		25.0	125.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	3295986			1202884	14746.0	2010-07-24T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_July_2010.csv	-76.994976553
False	805905.0	25.0	100.0	PENNSYLVANIA AVE W/B @ MINNESOTA SE	1445643	100.0		3198826	5055.0	2014-08-02T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402547.0511	38.8734713826	133959.9646	Moving_Violations_in_August_2014.csv	-76.9706502949
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	2485925	150.0		2316768	14688.0	2012-07-05T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_July_2012.csv	-77.0172487613
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	1414552			389993	6364.0	2009-07-02T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_July_2009.csv	-77.0140367592
False		25.0	150.0	DC295 SW .3 MILES S/O EXIT 1 N/B	3327350			4276412	14688.0	2015-10-10T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_October_2015.csv	-77.0172487613
False	805065.0	25.0	100.0	2200 BLOCK K ST NW EB	416673			3500197	4361.0	2015-03-15T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_March_2015.csv	-77.0499797097
False	806087.0	25.0	50.0	200 BLK. M ST. SE E/B	3034814			666841	5227.0	2009-10-27T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399718.64	38.8764886538	134294.5	Moving_Violations_in_October_2009.csv	-77.0032447864
False		25.0	200.0	DC295 SW .7 MILES S/O EXIT 1 S/B	3837788			2521725	6993.0	2012-08-26T00:00:00.000Z	Photo	200.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_August_2012.csv	-77.018353403
False	803576.0	25.0	125.0	200 BLK 19TH ST SE N/B	1772385			1713428	3072.0	2011-11-11T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	401973.2	38.8872274581	135486.83	Moving_Violations_in_November_2011.csv	-76.97725892
False	301049.0	25.0	125.0	3400 BLK BENNING ROAD NE W/B	3494740			1484081	6467.0	2010-12-04T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	404151.99	38.8969859353	136570.94	Moving_Violations_in_December_2010.csv	-76.9521393524
	802185.0			1500 L ST NW BLOCK SOUTH SIDE	5456817			8886837	1829.0	2014-07-03T00:00:00.000Z			P039	PARK AT EXPIRED METER	396916.0	38.9037471374	137321.0	Moving_Violations_in_July_2014.csv	-77.0355571062
False	903777.0	25.0	100.0	S DAKOTA SE/B @ BLADENSBURG RD NE	4059490	100.0		3301716	4229.0	2014-10-15T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403020.923969	38.9251762117	139699.780351	Moving_Violations_in_October_2014.csv	-76.9651641877
False		25.0	100.0	DC295 SW .3 MILES S/O EXIT 1 N/B	4018345			4314810	14688.0	2015-11-01T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398502.31	38.8206668992	128098.0299	Moving_Violations_in_November_2015.csv	-77.0172487613
False	807916.0	25.0	150.0	N CAPITOL ST N/B @ HAREWOOD RD NE	3328210			4060102	6783.0	2015-10-13T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399303.5142	38.9423885745	141609.9565	Moving_Violations_in_October_2015.csv	-77.0080362844
False		25.0	150.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	216074			2070998	14746.0	2012-04-07T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_April_2012.csv	-76.994976553
	811883.0			1100 BLOCK 20TH ST NW EAST SIDE	1178184			1365174	10190.0	2014-07-11T00:00:00.000Z			P199	PARK IN A DESIGNATED ENTRANCE	396106.0	38.9031403622	137254.0	Moving_Violations_in_July_2014.csv	-77.0448950538
False	807253.0	25.0	100.0	3100 BLK 4TH ST NE S/B	1230617			3755278	6219.0	2015-06-30T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399950.74	38.9285930279	140078.5	Moving_Violations_in_June_2015.csv	-77.0005703919
False	800638.0	25.0	125.0	1900 BLK BRANCH AVE SE N/B	3750158			1913115	675.0	2012-02-09T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_February_2012.csv	-76.9599270048
False	806860.0	25.0	150.0	WISCONSIN N/B @ BRANDYWINE NW	2715633			1540279	5886.0	2011-02-01T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	393030.78	38.9496925347	142423.8	Moving_Violations_in_February_2011.csv	-77.0804008321
False	805065.0	25.0	150.0	2200 BLK K ST NW W/B	3854542			4190994	4361.0	2015-10-23T00:00:00.000Z	Photo	150.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False		25.0	50.0	SE/SW FRWY @ 9TH STREET ENTRANCE SE	369484			11137	14746.0	2009-01-03T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_January_2009.csv	-76.994976553
False		25.0	125.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	1472925			1467449	6364.0	2010-11-25T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_November_2010.csv	-77.0140367592
False	800638.0	25.0	100.0	1900 BLK BRANCH AVE SE N/B	1728432	100.0		3214189	675.0	2014-08-10T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403477.897953	38.8668720932	133227.748409	Moving_Violations_in_August_2014.csv	-76.9599270048
False	902787.0	25.0	75.0	PENNSYLVANIA AVE SE/B @ 27TH ST SE	3938792			781033	888.0	2009-12-24T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	402692.790016	38.8727884305	133884.199994	Moving_Violations_in_December_2009.csv	-76.9689711097
False	805065.0	25.0		2200 BLK K ST NW W/B	3207626			2534474	4361.0	2012-08-28T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_August_2012.csv	-77.0499797097
False	805065.0	25.0	150.0	2200 BLOCK K ST NW EB	3432634	150.0		3380828	4361.0	2014-12-24T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_December_2014.csv	-77.0499797097
False	807266.0	25.0	125.0	800 BLK EASTERN AVENUE NE (E/B)	938572	125.0		1113796	6230.0	2010-06-14T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_June_2010.csv	-76.9178221773
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	2892632			797627	14658.0	2010-01-02T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_January_2010.csv	-76.995608706
False	809933.0	25.0	150.0	S CAPITOL RAMP S/B BEFORE I ST SW	2172277	150.0		3915454	8491.0	2015-08-25T00:00:00.000Z	Photo	0.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399203.562	38.87981334	134663.6004	Moving_Violations_in_August_2015.csv	-77.0091811775
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	331182			3731050	4361.0	2015-06-20T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_June_2015.csv	-77.0499797097
False	807090.0	25.0	50.0	4700 BLK MACARTHUR BLVD NW S/B	1410185	50.0		575600	6074.0	2009-09-16T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	392000.5	38.9139016062	138451.67	Moving_Violations_in_September_2009.csv	-77.0922400725
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	2355800			3931592	6993.0	2015-08-30T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_August_2015.csv	-77.018353403
False	807819.0	25.0	100.0	5200 BLK 14TH STREET NW (S/B)	4063276			375359	6705.0	2009-06-26T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	397102.63	38.9535033827	142844.3	Moving_Violations_in_June_2009.csv	-77.0334288055
False	253200.0	4.0	250.0	6100 GEORGIA AVE NW	2574737	250.0		2794922	11646.0	2012-11-16T00:00:00.000Z	Moving	500.0	T759	FAIL TO YIELD RIGHT OF WAY TO PEDESTRIAN	397552.12	38.9641745842	144028.75	Moving_Violations_in_November_2012.csv	-77.0282473365
False	804735.0	25.0	50.0	5400 BLK 16TH STREET NW S/B	2107886			850073	4083.0	2010-02-04T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_February_2010.csv	-77.0364088759
False	816000.0	25.0	125.0	3100 BLK N CAPITOL ST NW SB	2009565			1544029	14265.0	2011-02-08T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	399372.1876	38.938546666	141183.465	Moving_Violations_in_February_2011.csv	-77.0072437428
False	31943.0	25.0	100.0	3700 BLK SOUTHERN AVENUE SE (SW/B)	3939789			558257	1435.0	2009-09-09T00:00:00.000Z	Photo	100.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	404133.54	38.8596648796	132428.01	Moving_Violations_in_September_2009.csv	-76.952376952
False	268991.0	25.0	125.0	5700 BLK MACARTHUR BLVD NW S/B	6322			1544071	9558.0	2011-02-08T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	390511.02	38.9325419267	140522.55	Moving_Violations_in_February_2011.csv	-77.1094430507
True	297993.0	7.0	25.0	3300 BLK 6TH ST SE	3925857	25.0		131438	8385.0	2009-03-03T00:00:00.000Z	Moving	50.0	T013	FAIL TO PAY ATTENTION WHILE OPERATING A VEHICLE	400159.07	38.8398580855	130228.24	Moving_Violations_in_March_2009.csv	-76.9981700346
False		25.0	50.0	SE/SW FRWY @ 9TH ST ENTRANCE SE E/B	2549807			952520	14746.0	2010-04-03T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400436.0807	38.8787915207	134550.1426	Moving_Violations_in_April_2010.csv	-76.994976553
False		25.0	50.0	3RD ST TUNNEL NW N/B AT MA AVE EXIT	3845735			993451	6364.0	2010-04-20T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398782.5209	38.895624628	136418.8295	Moving_Violations_in_April_2010.csv	-77.0140367592
False	300368.0	25.0	100.0	2800 BLK NEW YORK AVE NE E/B	1772882			4068736		2015-10-16T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	402915.72	38.9176546129	138864.78	Moving_Violations_in_October_2015.csv	-76.9663809737
False	903709.0	25.0	100.0	E CAPITOL ST W/B @ SOUTHERN AVE NE	1472485	100.0		3663564	3664.0	2015-05-25T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407514.302757	38.8897577145	135771.026811	Moving_Violations_in_May_2015.csv	-76.9133883573
False	805065.0	25.0	100.0	2200 BLOCK K ST NW E/B	2389501			3759803	4361.0	2015-07-02T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_July_2015.csv	-77.0499797097
False	805065.0	25.0	100.0	2200 BLK K ST NW W/B	379603			4087933	4361.0	2015-10-23T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	395664.92	38.9025337467	137186.89	Moving_Violations_in_October_2015.csv	-77.0499797097
False	804735.0	25.0	200.0	5400 BLK 16TH STREET NW S/B	2833720			1507099	4083.0	2010-12-21T00:00:00.000Z	Photo	0.0	T121	SPEED 21-25 MPH OVER THE SPEED LIMIT	396844.36	38.9543810691	142941.83	Moving_Violations_in_December_2010.csv	-77.0364088759
False	805322.0	25.0	150.0	2500 BLK NAYLOR RD SE N/B	2417006	150.0		2930215	4565.0	2014-01-24T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	402533.24	38.8684637886	133404.08	Moving_Violations_in_January_2014.csv	-76.9708115009
False	287175.0	25.0	150.0	2700 BLK NEW YORK AVE NE (W/B)	48989	150.0		2736915		2012-10-24T00:00:00.000Z	Photo	0.0	T120	SPEED 16-20 MPH OVER THE SPEED LIMIT	402549.67	38.9179846451	138901.29	Moving_Violations_in_October_2011.csv	-76.9706017784
False		25.0	100.0	DC295 SW .7 MILES S/O EXIT 1 S/B	1793480			3366684	6993.0	2014-12-13T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	398406.31	38.8174155704	127737.13	Moving_Violations_in_December_2014.csv	-77.018353403
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	3426774			3404402	9851.0	2015-01-10T00:00:00.000Z	Photo	100.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_January_2015.csv	-76.9584917822
False	809933.0	25.0	150.0	S CAPITOL RAMP S/B BEFORE I ST SW	2338226			3887416	8491.0	2015-08-14T00:00:00.000Z	Photo	150.0	T113	FAIL TO STOP PER REGULATIONS FACING RED SIGNAL	399203.562	38.87981334	134663.6004	Moving_Violations_in_August_2015.csv	-77.0091811775
False	286707.0	25.0	100.0	2200 BLK SOUTH DAKOTA AVE NE SE/B	1069963	100.0		3995134	9851.0	2015-09-22T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	403599.77	38.9200200968	139127.65	Moving_Violations_in_September_2015.csv	-76.9584917822
False	807266.0	25.0	50.0	800 BLK EASTERN AVENUE NE (W/B)	563990			174293	6230.0	2009-03-22T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_March_2009.csv	-76.9178221773
False	811468.0	25.0	125.0	9TH ST TUNNEL NW S/B	1150510			2699391	9838.0	2012-10-10T00:00:00.000Z	Photo	125.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	397920.14	38.8897567631	135767.63	Moving_Violations_in_October_2011.csv	-77.0239758727
False	808209.0	25.0	50.0	5500 BLK EAST CAPITOL ST NE (E/B)	557917			291879	7032.0	2009-05-18T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	406784.91	38.8897587199	135770.48	Moving_Violations_in_May_2009.csv	-76.9217957345
False	288753.0	25.0	50.0	600 BLK NEW YORK AVENUE NE W/B	2248216			702974	14658.0	2009-11-13T00:00:00.000Z	Photo	50.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	400381.05	38.9123322866	138273.43	Moving_Violations_in_November_2009.csv	-76.995608706
False	807266.0	25.0	50.0	800 BLK EASTERN AVENUE NE (W/B)	1837119	50.0		787549	6230.0	2009-12-29T00:00:00.000Z	Photo	0.0	T119	SPEED 11-15 MPH OVER THE SPEED LIMIT	407128.67	38.8994757558	136849.45	Moving_Violations_in_December_2009.csv	-76.9178221773
